,UMAP1,UMAP2,profileBIC,profileAIC
2687,1.001642,1.1662676,1,1
2688,2.4839377,0.66805774,1,1
2689,-9.278432,11.161755,2,5
2690,-1.0889189,-16.799065,0,0
2691,14.669097,-1.9838767,3,4
2692,-9.2994375,11.139135,2,5
2693,17.412418,-0.30446583,3,3
2694,-0.5147575,-11.978134,0,0
2695,-1.0270641,-16.727451,0,0
2696,-9.328738,11.102961,2,5
2697,-9.316173,11.115532,2,5
2698,-0.5070355,-11.970532,0,0
2699,-9.294871,11.143723,2,5
2700,-0.5163581,-11.979586,0,0
2701,-0.5169361,-11.980486,0,0
2702,-0.23702009,-11.582335,0,0
2703,-0.5151452,-11.977756,0,0
2704,-1.2876762,-17.040003,0,0
2705,-1.2872773,-17.039557,0,0
2706,-9.308732,11.118551,2,5
2707,-9.346477,11.086346,2,5
2708,-9.323904,11.109487,2,5
2709,3.2783937,-9.290859,0,0
2710,-13.761375,11.686,2,2
2711,-1.1125352,-16.830956,0,0
2712,-1.287698,-17.040056,0,0
2713,-0.5148418,-11.978531,0,0
2714,-7.0027604,17.199423,2,5
2715,-1.2872925,-17.039625,0,0
2716,-1.2876791,-17.040434,0,0
2717,-9.339633,11.094445,2,5
2718,-9.25907,11.180632,2,5
2719,4.7104144,-8.906525,0,0
2720,1.2965215,-1.3542978,1,1
2721,0.27267757,-1.234921,1,1
2722,-6.4056063,3.7954097,2,2
2723,2.211116,-1.9778447,1,1
2724,1.4645413,-1.7935663,1,1
2725,3.4116142,-1.612493,1,1
2726,-9.715604,-6.839301,0,0
2727,-4.610487,9.226448,2,5
2728,-4.2221227,10.141738,2,5
2729,15.898883,14.105215,3,3
2730,-12.62895,-5.1952887,2,2
2731,-12.605598,-5.1743927,2,2
2732,10.974835,10.480496,3,3
2733,-12.630165,-5.1954556,2,2
2734,17.407475,8.7699995,3,3
2735,-13.402647,13.5254,2,5
2736,-9.355215,-7.1110244,0,0
2737,-16.214848,5.5481105,2,2
2738,-16.19302,5.375369,2,2
2739,-0.4601904,8.383498,2,5
2740,-5.8255787,-1.7876307,2,2
2741,-11.8783865,5.5063076,2,2
2742,-9.836563,6.8711314,2,2
2743,0.7268873,-7.075554,0,0
2744,-17.213434,5.105636,2,2
2745,-13.404119,13.524446,2,5
2746,-9.3655615,-7.103323,0,0
2747,7.6159105,-4.636001,3,4
2748,1.557634,-6.9548,0,0
2749,7.569198,-4.6777973,3,4
2750,0.7348564,-7.066363,0,0
2751,-9.359906,-7.104421,0,0
2752,-4.513559,9.4269,2,5
2753,-11.760124,-4.466724,2,2
2754,-11.8602,-4.520254,2,2
2755,-1.5980091,15.290264,2,5
2756,-9.335804,-7.129002,0,0
2757,-11.8800125,-4.531676,2,2
2758,-9.5360775,-6.9720483,0,0
2759,-0.22945775,14.941688,2,5
2760,10.030938,3.8756917,3,3
2761,10.224906,3.7814412,3,3
2762,10.037838,3.8607008,3,3
2763,10.291592,4.2317348,3,3
2764,10.027933,3.884287,3,3
2765,10.293937,4.2384872,3,3
2766,-3.7398403,11.544337,2,5
2767,-4.133154,10.325117,2,5
2768,10.960556,10.470426,3,3
2769,17.403543,8.76626,3,3
2770,-12.626173,-5.1912184,2,2
2771,-17.25066,5.050229,2,2
2772,0.71827227,-6.6418667,0,0
2773,-16.234648,4.8697624,2,2
2774,11.191618,-2.153088,3,4
2775,11.198266,-2.148175,3,4
2776,4.960786,-8.837465,0,0
2777,11.284661,-2.182371,3,4
2778,11.129633,-1.349101,3,4
2779,11.424167,-1.6482753,3,4
2780,11.88403,-1.4432157,3,4
2781,5.7244415,-8.052871,0,0
2782,11.905243,-1.4226415,3,4
2783,11.125923,-2.187913,3,4
2784,-9.312977,-7.1523585,0,0
2785,-2.2628853,6.7525797,2,2
2786,-12.125836,-4.26081,2,2
2787,-6.3282137,0.8203394,2,2
2788,-17.060087,4.876984,2,2
2789,-6.3244977,0.80280596,2,2
2790,-6.728284,0.0019074869,2,2
2791,-6.097937,0.71721965,2,2
2792,-6.6336374,0.098055445,2,2
2793,-2.2535741,6.7025404,2,2
2794,-4.9903235,0.2842688,2,2
2795,11.334248,-1.5436934,3,4
2796,4.961539,-8.829888,0,0
2797,11.3168955,-1.5747623,3,4
2798,11.168735,-1.3992761,3,4
2799,11.228579,-1.3087553,3,4
2800,-16.214632,5.5698533,2,2
2801,-17.161417,5.096442,2,2
2802,-11.783446,-4.569831,2,2
2803,-13.403421,13.525126,2,5
2804,-9.341025,-7.1210103,0,0
2805,-9.346674,-7.120674,0,0
2806,-16.229044,5.5415826,2,2
2807,-9.407487,-7.0645847,0,0
2808,7.629433,-4.6200137,3,4
2809,-5.72023,-0.14521098,2,2
2810,0.7154568,-7.097883,0,0
2811,-5.849759,0.7916883,2,2
2812,-5.236297,0.8916477,2,2
2813,-5.948672,0.76925844,2,2
2814,-16.217064,4.8620844,2,2
2815,-2.222554,6.657087,2,2
2816,3.6294258,15.26265,2,5
2817,7.6394124,-4.6206613,3,4
2818,11.215761,-1.8626302,3,4
2819,4.9793186,-8.834338,0,0
2820,11.46946,-2.0918868,3,4
2821,-5.000168,0.7642006,2,2
2822,-17.17174,5.160538,2,2
2823,-6.6914363,0.07561187,2,2
2824,-16.229527,4.8699126,2,2
2825,-0.15508556,14.941003,2,5
2826,-11.878507,-4.5313168,2,2
2827,0.7123993,-6.620252,0,0
2828,-6.6345577,0.1252786,2,2
2829,0.6979728,-7.108888,0,0
2830,11.266055,-2.156265,3,4
2831,17.581938,-4.1861873,3,4
2832,17.570955,-4.175295,3,4
2833,11.926292,-1.3872528,3,4
2834,11.101103,-2.1769764,3,4
2835,0.7000531,-7.111555,0,0
2836,7.644491,-4.6158986,3,4
2837,0.724965,-6.71365,0,0
2838,-9.705392,-6.8486414,0,0
2839,7.598608,-4.6400943,3,4
2840,-17.305336,4.966886,2,2
2841,-6.7616224,-0.018627463,2,2
2842,-5.2871394,0.90226537,2,2
2843,0.7402401,-6.843866,0,0
2844,-6.09512,0.7396437,2,2
2845,-6.7695675,-0.013422635,2,2
2846,7.646396,-4.609953,3,4
2847,-4.9111934,0.23688279,2,2
2848,3.615455,15.275606,2,5
2849,-4.976467,0.3412004,2,2
2850,0.84971213,-7.0932527,0,0
2851,-9.515244,-6.987986,0,0
2852,-5.8353863,-1.7915901,2,2
2853,-11.808202,-4.5699415,2,2
2854,-9.349736,-7.1194034,0,0
2855,-4.6326013,9.225818,2,5
2856,-12.062879,-4.325078,2,2
2857,-9.722721,-6.8356967,0,0
2858,-4.2201047,10.159039,2,5
2859,17.261032,8.624156,3,3
2860,-5.2873797,11.090405,2,5
2861,-16.215315,5.563444,2,2
2862,-12.633207,-5.1974893,2,2
2863,-12.63917,-5.2021995,2,2
2864,-12.642774,-5.207666,2,2
2865,-4.6300273,9.21378,2,5
2866,-4.765851,8.969335,2,5
2867,-9.379406,-7.089315,0,0
2868,-11.809442,-4.559959,2,2
2869,-16.210283,5.5498247,2,2
2870,-5.7798247,-0.1923221,2,2
2871,-0.24770139,15.1256,2,5
2872,-9.292534,6.751447,2,2
2873,-9.959587,7.4986963,2,2
2874,4.59528,14.713243,2,3
2875,-9.1978,6.824557,2,2
2876,-0.110768504,15.253617,2,5
2877,-11.138782,5.5243387,2,2
2878,3.641129,15.251487,2,5
2879,4.6277633,14.680089,2,3
2880,-9.938806,6.100647,2,2
2881,-0.2860015,14.971302,2,5
2882,-10.046063,7.5850515,2,2
2883,-0.5012157,7.694405,2,5
2884,-9.999615,7.5292783,2,2
2885,-6.3172555,0.62493575,2,2
2886,-6.6385894,0.15339129,2,2
2887,-5.0356607,0.760968,2,2
2888,-17.263294,5.024019,2,2
2889,-17.297977,4.992514,2,2
2890,-17.215168,5.099187,2,2
2891,-5.793989,-0.23359929,2,2
2892,-16.211458,5.54931,2,2
2893,-6.651675,0.07520856,2,2
2894,0.70844847,-6.5866213,0,0
2895,-5.049538,0.7965308,2,2
2896,-6.3180766,0.78744227,2,2
2897,-9.358751,-7.1091824,0,0
2898,-5.31283,0.9173769,2,2
2899,-17.210878,5.1050177,2,2
2900,-17.176928,5.1098933,2,2
2901,-16.240267,5.527836,2,2
2902,-16.195246,5.5619354,2,2
2903,-4.6343107,9.198515,2,5
2904,-17.068836,4.876285,2,2
2905,-16.221807,4.882122,2,2
2906,-5.2743144,0.92786026,2,2
2907,-6.3318543,0.8273361,2,2
2908,0.7565751,-6.6739693,0,0
2909,-5.8283935,-1.787494,2,2
2910,-0.07500448,15.317599,2,5
2911,-5.712965,-0.28026137,2,2
2912,-17.303585,4.969899,2,2
2913,-9.910649,6.0963774,2,2
2914,-0.2084045,15.094095,2,5
2915,-13.4211645,13.507896,2,5
2916,-6.514587,0.21870561,2,2
2917,-6.572539,0.18572447,2,2
2918,-6.177051,0.6903266,2,2
2919,7.649199,-4.622827,3,4
2920,1.2290939,-6.9476933,0,0
2921,-16.185738,5.4951615,2,2
2922,3.6222205,15.267405,2,5
2923,1.2217832,-6.9498444,0,0
2924,-4.638793,9.192607,2,5
2925,-0.15982081,15.033074,2,5
2926,-0.14103408,15.01988,2,5
2927,-9.707026,-6.8475103,0,0
2928,4.7725835,4.3083425,1,1
2929,5.905364,3.2925777,1,1
2930,-9.331787,-7.1339216,0,0
2931,-11.887466,-4.544206,2,2
2932,-9.344179,-7.1230526,0,0
2933,-4.603152,9.252293,2,5
2934,-9.715622,-6.8410883,0,0
2935,-12.6329,-5.199322,2,2
2936,-6.431566,0.0017054268,2,2
2937,15.767977,-3.4263244,3,4
2938,-6.199024,-0.058786653,2,2
2939,-17.197046,5.1233745,2,2
2940,11.110385,-1.4543309,3,4
2941,11.216964,-2.1292725,3,4
2942,11.173354,-1.8997347,3,4
2943,11.337931,-1.2442572,3,4
2944,11.41378,-1.6584765,3,4
2945,7.659462,13.550873,3,3
2946,-9.128428,6.767894,2,2
2947,-5.7877927,-1.8289852,2,2
2948,-5.7639327,-0.22013016,2,2
2949,-5.245481,0.8909236,2,2
2950,-6.5078087,0.18930936,2,2
2951,1.1989152,-6.97452,0,0
2952,-5.28202,0.92236656,2,2
2953,11.590004,-1.3627375,3,4
2954,11.327189,-1.537076,3,4
2955,-16.210855,5.5469646,2,2
2956,7.583723,-4.662509,3,4
2957,0.9821241,-6.913514,0,0
2958,-0.2133583,14.885429,2,5
2959,-17.301645,4.9801273,2,2
2960,-16.211683,5.553502,2,2
2961,-9.365957,6.729699,2,2
2962,-16.176493,5.484646,2,2
2963,0.9795017,-6.910354,0,0
2964,-6.7687526,-0.027778275,2,2
2965,-4.9285913,0.2604958,2,2
2966,7.6531906,-4.6063805,3,4
2967,-6.1622753,0.7012287,2,2
2968,-6.0605016,0.12986784,2,2
2969,-5.2538066,0.7298147,2,2
2970,0.65827113,-7.1280894,0,0
2971,-6.5825686,0.10942386,2,2
2972,0.74313647,-7.0675426,0,0
2973,11.859638,-1.602047,3,4
2974,-0.48122397,8.317732,2,5
2975,-17.297264,4.9651437,2,2
2976,-17.27253,5.027499,2,2
2977,-4.9957294,0.34520814,2,2
2978,-11.830321,-4.457248,2,2
2979,0.023868976,1.2425362,1,1
2980,-5.678726,-0.32514215,2,2
2981,11.171223,-2.1626763,3,4
2982,-16.231258,4.872428,2,2
2983,-18.44457,3.0715768,2,2
2984,-11.781046,-4.444231,2,2
2985,-9.62759,-6.9083233,0,0
2986,-9.693387,-6.85776,0,0
2987,-9.348413,-7.1192207,0,0
2988,-17.188078,5.1226945,2,2
2989,-6.1905684,0.67223424,2,2
2990,0.71549875,-7.089452,0,0
2991,0.7347194,-7.1029015,0,0
2992,-6.7474446,-0.0063002603,2,2
2993,7.6478333,-4.600597,3,4
2994,-4.7614336,8.979199,2,5
2995,-16.18924,5.3481507,2,2
2996,7.624179,-4.629341,3,4
2997,-11.8243,-4.5892224,2,2
2998,-11.876576,-4.5147033,2,2
2999,-9.382285,-7.0866017,0,0
3000,-9.311101,-7.1550903,0,0
3001,-11.841527,-4.5767965,2,2
3002,-16.228624,4.8653555,2,2
3003,-3.1185346,-11.127754,0,0
3004,10.033957,3.8832686,3,3
3005,10.034793,3.875686,3,3
3006,-19.27576,3.3360536,2,2
3007,-20.089308,-2.1681783,2,2
3008,-17.85011,10.958044,2,2
3009,-4.1495113,10.205842,2,5
3010,-17.219622,5.0945616,2,2
3011,-12.129504,-4.2556567,2,2
3012,-17.180164,5.125674,2,2
3013,-16.2104,4.873071,2,2
3014,-0.27245,15.00081,2,5
3015,-9.714617,-6.83996,0,0
3016,-4.6137595,9.2282095,2,5
3017,-9.730138,-6.829579,0,0
3018,10.952557,10.451835,3,3
3019,17.282742,8.645683,3,3
3020,17.253265,8.616327,3,3
3021,17.28412,8.647009,3,3
3022,-4.0494676,10.5089655,2,5
3023,17.401495,8.7644615,3,3
3024,-12.617787,-5.1838045,2,2
3025,17.411121,8.773767,3,3
3026,-0.078456745,15.32053,2,5
3027,-11.779218,-4.4415827,2,2
3028,-9.648778,-6.8864527,0,0
3029,-4.6180596,9.228657,2,5
3030,-11.859027,-4.5860944,2,2
3031,-13.404181,13.524757,2,5
3032,-17.053007,5.220003,2,2
3033,-6.1491385,0.02835613,2,2
3034,-17.209286,5.1035295,2,2
3035,3.6317024,15.255331,2,5
3036,-0.4957381,7.686028,2,5
3037,-9.136613,6.860047,2,2
3038,-9.198166,6.817017,2,2
3039,-11.952156,5.7718616,2,2
3040,-5.789893,-1.8254566,2,2
3041,-11.120506,5.484958,2,2
3042,-12.089948,5.3945155,2,2
3043,-11.178169,5.8819857,2,2
3044,-11.126919,5.519391,2,2
3045,-0.35170698,15.31822,2,5
3046,-5.8273125,-1.7663724,2,2
3047,-11.125867,5.51961,2,2
3048,-0.36582157,15.399476,2,5
3049,-11.103145,5.578724,2,2
3050,-11.196816,5.916807,2,2
3051,-11.128364,5.9772353,2,2
3052,4.5589204,14.735818,2,3
3053,-11.096454,6.0160084,2,2
3054,-0.3721756,15.372553,2,5
3055,-0.47064716,8.36677,2,5
3056,-0.46876284,8.376482,2,5
3057,-9.931913,7.5486665,2,2
3058,-9.201169,6.842178,2,2
3059,-11.274997,7.354632,2,2
3060,-11.234448,7.3594866,2,2
3061,-9.892753,6.69516,2,2
3062,-10.668436,6.7340846,2,2
3063,-9.9639015,7.5047374,2,2
3064,4.691754,14.62966,2,3
3065,-9.9164915,6.057522,2,2
3066,-10.695393,6.62428,2,2
3067,-9.186975,6.8322105,2,2
3068,-12.098744,5.3884416,2,2
3069,3.6370347,15.254575,2,5
3070,-5.7793384,-1.8396622,2,2
3071,-11.951969,5.7556896,2,2
3072,-5.7670207,-1.8521508,2,2
3073,-9.915083,7.292864,2,2
3074,-4.763135,8.974213,2,5
3075,-11.523514,5.7318587,2,2
3076,-11.356155,7.457178,2,2
3077,-5.872691,-1.7386026,2,2
3078,-12.110853,5.3769894,2,2
3079,4.70784,14.613769,2,3
3080,-11.115612,5.439934,2,2
3081,-0.44677484,8.395439,2,5
3082,-12.098824,5.38688,2,2
3083,-9.227936,6.7310996,2,2
3084,-4.766037,8.971574,2,5
3085,-9.866519,6.029618,2,2
3086,-11.529051,5.73002,2,2
3087,-0.563489,7.800279,2,5
3088,-10.451019,6.8669734,2,2
3089,-5.2410393,0.8958811,2,2
3090,-5.6797748,-0.3255458,2,2
3091,-5.0658627,0.24772662,2,2
3092,-16.262934,5.5354114,2,2
3093,-16.202608,5.53737,2,2
3094,-9.3433075,-7.1220994,0,0
3095,-16.178654,5.494833,2,2
3096,-17.074327,5.2131352,2,2
3097,-17.261013,5.0213695,2,2
3098,-6.3646235,-0.06216411,2,2
3099,-6.349619,0.7908756,2,2
3100,7.6113014,-4.642718,3,4
3101,-6.619961,0.09511982,2,2
3102,1.212798,-6.910618,0,0
3103,-9.128981,6.747107,2,2
3104,-10.797122,6.8782926,2,2
3105,-5.9018607,-0.16315266,2,2
3106,-6.348831,0.61917454,2,2
3107,-10.013316,7.582392,2,2
3108,-0.5656022,7.921514,2,5
3109,-6.0465603,0.14796066,2,2
3110,-9.3743725,-7.0956244,0,0
3111,-4.606781,9.24101,2,5
3112,1.1823761,-6.880493,0,0
3113,-5.6820602,-0.31558225,2,2
3114,-6.0669413,0.72881234,2,2
3115,7.642902,-4.6153984,3,4
3116,-16.204016,5.559383,2,2
3117,-5.0229087,0.53106195,2,2
3118,0.83272827,-7.14886,0,0
3119,-6.112016,0.1070938,2,2
3120,-6.5891676,0.14290188,2,2
3121,0.8515561,-7.1126113,0,0
3122,7.67236,-4.5846453,3,4
3123,-16.232977,4.8656173,2,2
3124,-2.3056488,6.891566,2,2
3125,-5.62278,-0.36425203,2,2
3126,-11.810467,-4.5662165,2,2
3127,-11.8865795,-4.54068,2,2
3128,-0.16317157,15.003219,2,5
3129,-0.14649454,15.008738,2,5
3130,-4.6157227,9.225432,2,5
3131,10.960953,10.470532,3,3
3132,15.419625,-3.5023148,3,4
3133,15.781715,-3.3857763,3,4
3134,-4.2321196,10.149649,2,5
3135,-4.233436,10.146437,2,5
3136,17.400032,8.762814,3,3
3137,-16.422853,5.470316,2,2
3138,-16.223349,5.5652843,2,2
3139,11.201306,-1.150321,3,4
3140,11.7961445,-1.3377616,3,4
3141,5.7255793,-8.052342,0,0
3142,4.975931,-8.831374,0,0
3143,17.582644,-4.186622,3,4
3144,11.118603,-1.9646835,3,4
3145,0.11526203,1.3695832,1,1
3146,5.7250876,-8.052414,0,0
3147,11.409999,-1.6717908,3,4
3148,5.7239914,-8.053838,0,0
3149,11.174028,-1.7984954,3,4
3150,11.161456,-1.3248582,3,4
3151,11.137658,-2.1731062,3,4
3152,5.7191873,-8.058801,0,0
3153,11.1710825,-1.7873254,3,4
3154,11.290714,-2.1624684,3,4
3155,11.8645735,-1.4315274,3,4
3156,11.271208,-2.1540515,3,4
3157,11.76992,-1.1002238,3,4
3158,-4.583314,9.277081,2,5
3159,-17.205864,5.1031127,2,2
3160,-9.80383,5.9718475,2,2
3161,-6.2855496,0.6405455,2,2
3162,-6.003779,0.18464094,2,2
3163,7.6484184,-4.610158,3,4
3164,0.6654552,-7.1396003,0,0
3165,-6.8077717,-0.020556375,2,2
3166,-6.6325116,0.11329571,2,2
3167,-6.0870037,0.73854756,2,2
3168,-5.246825,0.8939333,2,2
3169,-6.2921815,0.5846206,2,2
3170,-6.32142,0.59696484,2,2
3171,11.608681,-1.3867815,3,4
3172,11.183438,-1.8391795,3,4
3173,11.3191595,-1.5138888,3,4
3174,4.947517,-8.8414,0,0
3175,11.340714,-1.4848279,3,4
3176,11.271994,-1.2831826,3,4
3177,11.666608,-1.1763061,3,4
3178,11.212454,-1.3735983,3,4
3179,11.340466,-1.5929132,3,4
3180,11.347705,-1.2779026,3,4
3181,-16.210938,5.546296,2,2
3182,-16.21698,5.544499,2,2
3183,-9.401341,-7.067973,0,0
3184,-17.070719,4.8644958,2,2
3185,-11.119886,5.4794097,2,2
3186,-6.635085,0.04281623,2,2
3187,-6.667082,0.08577577,2,2
3188,0.7075743,-7.119045,0,0
3189,-6.518508,0.15398046,2,2
3190,-6.669236,0.08052585,2,2
3191,-5.69913,-0.3457693,2,2
3192,-6.178402,0.68529195,2,2
3193,-5.122165,0.66210955,2,2
3194,7.6372447,-4.617458,3,4
3195,0.7127959,-7.0812225,0,0
3196,-6.6415005,0.12523189,2,2
3197,11.211463,-1.873804,3,4
3198,11.528497,-1.7932235,3,4
3199,11.948468,-1.5465025,3,4
3200,11.9421425,-1.5514543,3,4
3201,11.439958,-2.1163661,3,4
3202,11.462668,-2.1052125,3,4
3203,11.5224,-2.0906408,3,4
3204,11.123219,-1.1709495,3,4
3205,11.429684,-2.1298287,3,4
3206,11.453408,-2.0951107,3,4
3207,11.1306505,-1.1765198,3,4
3208,11.168904,-1.830198,3,4
3209,17.581491,-4.185906,3,4
3210,-11.880694,-4.5719056,2,2
3211,-11.9145,5.4670753,2,2
3212,-9.135494,6.835667,2,2
3213,-5.791601,-0.23766519,2,2
3214,-9.947652,5.9807916,2,2
3215,11.285199,-2.15507,3,4
3216,11.988013,-1.9178746,3,4
3217,17.581951,-4.18606,3,4
3218,11.144866,-1.1783007,3,4
3219,11.103465,-2.1804569,3,4
3220,11.198813,-2.1395607,3,4
3221,11.183214,-1.2117336,3,4
3222,11.245875,-1.3269631,3,4
3223,5.0016475,-8.807847,0,0
3224,11.915652,-1.4314889,3,4
3225,4.956636,-8.843126,0,0
3226,-0.5667149,7.811632,2,5
3227,-5.8389654,-1.7831744,2,2
3228,-6.7268176,-0.001159897,2,2
3229,-18.569742,3.124723,2,2
3230,10.24781,4.2852426,3,3
3231,-13.402053,13.525844,2,5
3232,-9.637781,-6.8972855,0,0
3233,-4.9047236,0.23326379,2,2
3234,-4.989519,0.5404297,2,2
3235,-5.013591,0.51300263,2,2
3236,3.6261876,15.265139,2,5
3237,7.640446,-4.6197166,3,4
3238,-17.315292,4.9967866,2,2
3239,-11.859005,-4.5909224,2,2
3240,-5.706853,-0.26774818,2,2
3241,-6.7613387,-0.030224824,2,2
3242,-4.989623,0.34065282,2,2
3243,-5.6867676,-0.3056387,2,2
3244,0.74759287,-6.7725744,0,0
3245,-6.1590595,0.052550394,2,2
3246,7.652223,-4.595644,3,4
3247,-10.202583,5.643236,2,2
3248,-6.557503,0.1432417,2,2
3249,-6.3377953,0.06258847,2,2
3250,-9.820344,5.9826956,2,2
3251,-4.7436686,9.006574,2,5
3252,-17.319712,4.9713125,2,2
3253,-13.403673,13.525154,2,5
3254,4.4396424,14.804585,2,3
3255,-6.1939273,0.0052746194,2,2
3256,-4.650862,9.19164,2,5
3257,-11.983368,-4.4256926,2,2
3258,-9.338628,-7.1290903,0,0
3259,-11.7097645,-4.370214,2,2
3260,-9.333527,-7.1308317,0,0
3261,0.33944,15.2097845,2,5
3262,-11.900002,-4.5231752,2,2
3263,-9.339278,-7.127726,0,0
3264,-4.6466413,9.185548,2,5
3265,-4.6335397,9.208487,2,5
3266,-9.324485,-7.143563,0,0
3267,-11.867988,-4.5250287,2,2
3268,0.27944162,15.194785,2,5
3269,-11.825033,-4.5708323,2,2
3270,-9.325711,-7.139845,0,0
3271,-16.27786,5.508078,2,2
3272,-11.937047,5.8243737,2,2
3273,-9.705241,-6.8487887,0,0
3274,-12.131884,-4.253692,2,2
3275,-1.7114663,15.280063,2,5
3276,-0.19974923,15.084653,2,5
3277,-9.631588,-6.901937,0,0
3278,-9.705056,-6.8486633,0,0
3279,-0.23286618,15.008672,2,5
3280,-9.311493,-7.154607,0,0
3281,17.266405,8.629507,3,3
3282,17.264923,8.627898,3,3
3283,17.264277,8.627284,3,3
3284,-4.232382,10.1424,2,5
3285,10.966769,10.472601,3,3
3286,17.257627,8.620665,3,3
3287,-4.2220454,10.147078,2,5
3288,17.25824,8.621396,3,3
3289,17.258795,8.621797,3,3
3290,-12.634841,-5.1995935,2,2
3291,-6.4800744,0.07066973,2,2
3292,-6.479233,0.034033842,2,2
3293,-12.638951,-5.2035794,2,2
3294,-12.63325,-5.1986156,2,2
3295,-12.630749,-5.1960716,2,2
3296,15.885668,14.1093855,3,3
3297,17.413904,8.776385,3,3
3298,-3.3996086,11.419203,2,5
3299,10.978359,10.490724,3,3
3300,-4.2598796,10.132571,2,5
3301,17.416027,8.778693,3,3
3302,-4.2246113,10.133117,2,5
3303,-12.63288,-5.197899,2,2
3304,-4.2159443,10.23233,2,5
3305,10.968776,10.481622,3,3
3306,17.390493,8.753189,3,3
3307,17.412792,8.775837,3,3
3308,17.435724,8.7983265,3,3
3309,17.427752,8.790188,3,3
3310,10.968705,10.480389,3,3
3311,10.96856,10.481048,3,3
3312,-4.2681246,10.112227,2,5
3313,17.393867,8.756303,3,3
3314,-12.615441,-5.1829205,2,2
3315,17.40896,8.771651,3,3
3316,-4.237254,10.139591,2,5
3317,17.379816,8.742318,3,3
3318,-12.616733,-5.185466,2,2
3319,17.339256,8.70233,3,3
3320,-9.392571,-7.071231,0,0
3321,17.23562,8.598644,3,3
3322,15.879458,14.101266,3,3
3323,-12.636173,-5.2015634,2,2
3324,17.261034,8.624393,3,3
3325,17.247955,8.610896,3,3
3326,17.264675,8.627637,3,3
3327,17.248802,8.611795,3,3
3328,-12.201043,-4.1868143,2,2
3329,17.434263,8.796595,3,3
3330,-9.302546,-7.1647015,0,0
3331,-11.943302,-4.4762993,2,2
3332,-11.864681,-4.5330906,2,2
3333,-4.6331773,9.209896,2,5
3334,-9.322526,-7.1422653,0,0
3335,-9.37586,-7.0926538,0,0
3336,0.96878767,0.98953587,1,1
3337,1.5276324,11.752112,2,5
3338,-18.369736,3.0363514,2,2
3339,-1.3980882,2.903355,2,2
3340,-1.4341244,2.9714506,2,2
3341,-1.4314225,3.0115035,2,2
3342,-1.4270623,2.902557,2,2
3343,-18.370676,3.0365813,2,2
3344,-18.355017,3.0207536,2,2
3345,9.297152,8.940997,1,1
3346,-1.491087,3.1252022,2,2
3347,-1.363946,2.9080906,2,2
3348,-1.4307407,2.9814498,2,2
3349,-1.5316554,3.3029912,2,2
3350,-1.3968374,2.9167314,2,2
3351,9.295938,8.940697,1,1
3352,9.297901,8.940611,1,1
3353,-1.5177267,3.185942,2,2
3354,-1.3850371,2.916371,2,2
3355,0.96957743,1.0393047,1,1
3356,-1.4090657,2.9578912,2,2
3357,-1.3995436,2.9050324,2,2
3358,-1.4433234,3.0095127,2,2
3359,-1.3467114,2.8595862,2,2
3360,-1.4916205,3.2218394,2,2
3361,-1.3707923,2.8348284,2,2
3362,-1.3806312,2.829267,2,2
3363,-1.3422483,2.8410275,2,2
3364,-1.4059329,2.923584,2,2
3365,-11.717962,-4.4013557,2,2
3366,-11.716994,-4.376434,2,2
3367,-4.617232,9.229018,2,5
3368,-11.875259,-4.550932,2,2
3369,-0.250297,14.974946,2,5
3370,-4.5841107,9.275826,2,5
3371,-0.21481271,14.906953,2,5
3372,-11.730398,-4.396924,2,2
3373,-11.729447,-4.3884892,2,2
3374,-13.402722,13.525764,2,5
3375,-1.5710143,10.151845,2,5
3376,-18.374414,3.0380788,2,2
3377,-18.395138,3.047486,2,2
3378,-18.361473,3.0280771,2,2
3379,9.296984,8.940766,1,1
3380,-18.356527,3.021704,2,2
3381,-18.35753,3.0246603,2,2
3382,9.29642,8.940693,1,1
3383,-18.385107,3.041536,2,2
3384,-18.386692,3.0433471,2,2
3385,9.295401,8.941416,1,1
3386,-11.8011,-4.576855,2,2
3387,-11.867723,-4.5748982,2,2
3388,-9.385352,-7.0826044,0,0
3389,-11.857215,-4.5957317,2,2
3390,-9.309201,-7.157799,0,0
3391,-13.405286,13.525788,2,5
3392,-11.8661585,-4.5569754,2,2
3393,10.145969,3.8548865,3,3
3394,10.294271,4.2471647,3,3
3395,17.415442,8.7782955,3,3
3396,-17.215313,5.104066,2,2
3397,-17.266417,5.0289593,2,2
3398,-16.246872,5.530575,2,2
3399,-17.277067,5.021327,2,2
3400,-16.208002,5.551004,2,2
3401,0.6872454,-7.1285806,0,0
3402,0.67229414,-7.1216216,0,0
3403,-6.3525233,0.8136483,2,2
3404,0.73617125,-7.053138,0,0
3405,-5.1553807,0.68419844,2,2
3406,7.615001,-4.6372123,3,4
3407,-6.6473894,0.109660625,2,2
3408,-5.6937947,-0.31347653,2,2
3409,-17.082064,4.858884,2,2
3410,-2.2350929,6.658823,2,2
3411,-17.302137,4.9721155,2,2
3412,-17.08724,5.201748,2,2
3413,-9.834261,6.8784347,2,2
3414,4.9525023,-8.839262,0,0
3415,11.753681,-1.0869782,3,4
3416,11.745524,-1.0962207,3,4
3417,4.9796624,-8.81601,0,0
3418,11.735893,-1.0840335,3,4
3419,11.206973,-1.1379179,3,4
3420,11.782493,-1.0747741,3,4
3421,17.581514,-4.1857395,3,4
3422,0.3279199,15.214185,2,5
3423,-0.22907476,15.475318,2,5
